file,age,gender,race,brisque_score
train/24708.jpg,more than 70,Female,Middle Eastern,24.201012407678917
train/24713.jpg,10-19,Female,Latino_Hispanic,39.576347256647495
train/24715.jpg,40-49,Female,Black,40.52912894556786
train/24716.jpg,10-19,Female,Latino_Hispanic,26.17775750250823
train/24719.jpg,20-29,Male,Southeast Asian,32.43736030049169
train/24721.jpg,20-29,Female,Black,38.41006178118434
train/24722.jpg,3-9,Female,Latino_Hispanic,10.707538308962029
train/24730.jpg,30-39,Female,Middle Eastern,35.888901918489154
train/24735.jpg,30-39,Male,Indian,34.831598180647546
train/24741.jpg,30-39,Male,Middle Eastern,20.95409007029022
train/24745.jpg,0-2,Female,East Asian,29.634760062694767
train/24746.jpg,20-29,Female,Southeast Asian,33.64443321060455
train/24748.jpg,20-29,Female,White,46.572204591377584
train/24753.jpg,30-39,Female,Middle Eastern,28.55439815679958
train/24757.jpg,30-39,Male,Southeast Asian,22.685799187325955
train/24762.jpg,3-9,Male,Middle Eastern,6.745013293780602
train/24763.jpg,30-39,Male,Southeast Asian,44.32256270996069
train/24764.jpg,20-29,Male,Latino_Hispanic,30.111024805596315
train/24768.jpg,20-29,Female,White,3.519939562468352
train/24770.jpg,30-39,Male,White,43.88787573701322
train/24773.jpg,30-39,Male,East Asian,42.640714717436566
train/24775.jpg,20-29,Female,White,33.839199158962145
train/24787.jpg,20-29,Female,Latino_Hispanic,40.90400881809339
train/24788.jpg,20-29,Female,Latino_Hispanic,43.987507422930065
train/24789.jpg,20-29,Female,East Asian,22.691164966586
train/24803.jpg,20-29,Female,Latino_Hispanic,42.02801958402662
train/24809.jpg,30-39,Male,White,48.384158660663815
train/24816.jpg,30-39,Male,Southeast Asian,49.35900754961469
train/24823.jpg,20-29,Male,East Asian,46.83823504732092
train/24833.jpg,30-39,Male,Indian,26.693019330238684
train/24838.jpg,30-39,Female,Southeast Asian,42.49891273194291
train/24847.jpg,30-39,Female,Middle Eastern,40.0134228434533
train/24851.jpg,20-29,Male,Middle Eastern,45.41023488945822
train/24853.jpg,30-39,Female,White,42.884726076203805
train/24854.jpg,10-19,Female,Southeast Asian,8.815404019300757
train/24861.jpg,3-9,Male,Indian,40.14111330943226
train/24862.jpg,20-29,Male,Southeast Asian,39.209497199490414
train/24864.jpg,20-29,Male,Indian,38.68036448633913
train/24865.jpg,3-9,Female,Middle Eastern,49.95214841331082
train/24870.jpg,30-39,Female,Southeast Asian,47.45026249949146
train/24871.jpg,40-49,Male,Indian,38.148556081462374
train/24873.jpg,20-29,Male,Southeast Asian,41.86610376361634
train/24874.jpg,20-29,Female,Black,46.68339105209881
train/24877.jpg,20-29,Male,Southeast Asian,38.56318374955819
train/24886.jpg,30-39,Female,Black,39.11600807306169
train/24887.jpg,20-29,Female,Black,40.14413295808819
train/24893.jpg,30-39,Female,White,39.504714302120846
train/24897.jpg,40-49,Male,White,22.106892672737303
train/24907.jpg,40-49,Female,Black,44.36439925301303
train/24908.jpg,10-19,Male,Middle Eastern,45.43153646319635
train/24910.jpg,3-9,Female,Southeast Asian,22.04973254960302
train/24915.jpg,20-29,Male,White,19.963165817402768
train/24919.jpg,40-49,Male,Latino_Hispanic,45.12763314271862
train/24937.jpg,20-29,Male,Black,47.24308392599116
train/24938.jpg,30-39,Male,Middle Eastern,42.62488679894406
train/24947.jpg,30-39,Female,Indian,41.81297538938699
train/24952.jpg,20-29,Male,Indian,46.308453243581624
train/24954.jpg,3-9,Male,East Asian,26.428751135540296
train/24956.jpg,3-9,Male,East Asian,13.068971309229454
train/24957.jpg,30-39,Male,White,31.82080689182132
train/24958.jpg,20-29,Female,Black,22.394562852268535
train/24960.jpg,20-29,Male,Southeast Asian,45.6179669205064
train/24966.jpg,20-29,Male,White,46.331871016339136
train/24970.jpg,10-19,Female,White,25.090841490697784
train/24980.jpg,30-39,Female,Latino_Hispanic,31.184135282454665
train/24981.jpg,20-29,Male,Indian,6.290419015110018
train/24990.jpg,20-29,Female,Latino_Hispanic,47.95931980752832
train/24996.jpg,3-9,Female,Southeast Asian,26.187094192243165
train/24999.jpg,20-29,Female,Indian,30.74113828610527
train/25008.jpg,10-19,Male,White,40.65378782511445
train/25009.jpg,20-29,Female,Middle Eastern,41.90506953878193
train/25010.jpg,30-39,Female,White,46.973482929433175
train/25014.jpg,60-69,Female,Middle Eastern,27.47945727073667
train/25015.jpg,60-69,Female,White,37.70834825084577
train/25033.jpg,50-59,Male,Indian,18.734963476955016
train/25034.jpg,20-29,Male,White,44.44531662003348
train/25041.jpg,30-39,Male,Black,36.365237801173265
train/25045.jpg,20-29,Male,Black,45.73551382753041
train/25046.jpg,40-49,Female,White,36.99068939994751
train/25049.jpg,30-39,Male,Southeast Asian,47.001409051639456
train/25050.jpg,30-39,Female,Indian,25.36552267331237
train/25056.jpg,40-49,Male,Black,38.68921108438619
train/25059.jpg,20-29,Female,Latino_Hispanic,19.742233489700737
train/25061.jpg,30-39,Male,White,34.09309493556677
train/25063.jpg,20-29,Female,East Asian,46.10631154273071
train/25064.jpg,30-39,Female,Southeast Asian,47.947819296520464
train/25067.jpg,20-29,Male,East Asian,15.38981340651182
train/25075.jpg,3-9,Male,East Asian,48.84968314991576
train/25082.jpg,20-29,Female,Latino_Hispanic,47.71740044590544
train/25084.jpg,20-29,Female,Middle Eastern,49.920354122294015
train/25090.jpg,20-29,Male,Black,36.900795086203715
train/25095.jpg,20-29,Male,Black,42.42050936375264
train/25100.jpg,40-49,Female,East Asian,44.00691990661173
train/25102.jpg,10-19,Male,Black,42.68445540586217
train/25105.jpg,20-29,Male,Southeast Asian,42.16928923282532
train/25113.jpg,3-9,Female,Latino_Hispanic,43.60289603415523
train/25114.jpg,50-59,Male,Indian,41.87416352600346
train/25119.jpg,20-29,Male,Latino_Hispanic,34.114594406492614
train/25120.jpg,20-29,Male,East Asian,44.42672053141334
train/25121.jpg,20-29,Female,Southeast Asian,30.616765543304354
train/25126.jpg,20-29,Female,Southeast Asian,28.904421059933355
train/25132.jpg,20-29,Male,Black,15.861104510366404
train/25140.jpg,20-29,Female,Southeast Asian,32.18276470687735
train/25141.jpg,30-39,Female,Middle Eastern,30.929875546808688
train/25145.jpg,20-29,Female,Southeast Asian,37.12198086647524
train/25146.jpg,50-59,Female,Southeast Asian,26.08290514327993
train/25150.jpg,20-29,Male,Black,13.55124000429052
train/25157.jpg,20-29,Female,Middle Eastern,43.43556753970515
train/25162.jpg,20-29,Female,White,20.008660158486435
train/25169.jpg,20-29,Female,East Asian,34.09969290795445
train/25171.jpg,40-49,Female,Latino_Hispanic,15.017713970179756
train/25173.jpg,20-29,Female,White,48.814295409048185
train/25191.jpg,30-39,Male,Southeast Asian,43.45413024711681
train/25194.jpg,40-49,Male,East Asian,47.23271976974931
train/25199.jpg,20-29,Male,Southeast Asian,45.9314020528719
train/25202.jpg,20-29,Female,White,44.91675436535272
train/25204.jpg,3-9,Male,Middle Eastern,38.7429266772385
train/25239.jpg,30-39,Male,Latino_Hispanic,45.00575782559346
train/25244.jpg,30-39,Female,Middle Eastern,35.75948921186202
train/25251.jpg,20-29,Female,Middle Eastern,45.77901512015839
train/25253.jpg,20-29,Female,East Asian,22.83080057254537
train/25262.jpg,20-29,Female,White,48.08892738213828
train/25263.jpg,3-9,Female,White,41.72117478869015
train/25264.jpg,20-29,Male,White,34.59212211394217
train/25266.jpg,30-39,Male,Latino_Hispanic,43.464784869074464
train/25268.jpg,20-29,Male,Middle Eastern,45.45486442447847
train/25281.jpg,3-9,Female,Indian,44.964543898768824
train/25282.jpg,30-39,Female,White,36.67782849611828
train/25285.jpg,20-29,Male,Latino_Hispanic,39.90308006618827
train/25288.jpg,60-69,Female,Southeast Asian,42.60750822282691
train/25289.jpg,10-19,Female,Indian,48.16837002827728
train/25292.jpg,50-59,Male,Middle Eastern,16.830476886387913
train/25300.jpg,20-29,Female,Middle Eastern,46.64781647473566
train/25303.jpg,3-9,Male,Indian,48.156444416592734
train/25308.jpg,30-39,Male,Black,26.152410649539632
train/25309.jpg,50-59,Male,Latino_Hispanic,37.89160032642323
train/25310.jpg,30-39,Male,Indian,41.794749880594026
train/25314.jpg,50-59,Male,East Asian,26.927437094033593
train/25318.jpg,20-29,Male,East Asian,15.06462891259318
train/25323.jpg,20-29,Male,Southeast Asian,36.20420560631166
train/25324.jpg,20-29,Female,Indian,21.84090129769058
train/25325.jpg,3-9,Male,Middle Eastern,30.77826687353192
train/25326.jpg,50-59,Male,Southeast Asian,15.101626259016228
train/25333.jpg,30-39,Female,Southeast Asian,39.07261433353844
train/25338.jpg,30-39,Female,Black,33.2831988379273
train/25339.jpg,20-29,Male,East Asian,47.73785915525397
train/25341.jpg,3-9,Female,Black,37.51457965763686
train/25345.jpg,40-49,Female,Middle Eastern,39.32430607861224
train/25348.jpg,20-29,Male,Black,49.24367550941926
train/25349.jpg,20-29,Female,East Asian,9.33736438662956
train/25350.jpg,20-29,Female,Latino_Hispanic,34.03931983630966
train/25351.jpg,10-19,Male,Black,22.40185705251335
train/25354.jpg,10-19,Female,East Asian,29.02025739730809
train/25356.jpg,10-19,Female,Black,46.9930545045988
train/25364.jpg,30-39,Male,Indian,44.96830146804561
train/25368.jpg,10-19,Female,East Asian,-0.2633236511130974
train/25370.jpg,30-39,Female,White,47.4042109276331
train/25373.jpg,10-19,Female,Black,45.618818982749616
train/25391.jpg,10-19,Female,Southeast Asian,34.04087885016699
train/25395.jpg,30-39,Female,White,9.975709408493657
train/25396.jpg,30-39,Female,Middle Eastern,41.91563882081456
train/25397.jpg,40-49,Female,Middle Eastern,30.26112085716133
train/25399.jpg,3-9,Male,Southeast Asian,47.94545429859383
train/25405.jpg,0-2,Female,Middle Eastern,17.485179621048445
train/25406.jpg,20-29,Female,Indian,31.83285989250427
train/25407.jpg,40-49,Male,Middle Eastern,21.81473712204999
train/25414.jpg,20-29,Male,Latino_Hispanic,45.30493843032238
train/25416.jpg,30-39,Male,Middle Eastern,42.48546546706868
train/25417.jpg,20-29,Female,Indian,49.28107752583989
train/25420.jpg,20-29,Female,East Asian,47.961839745952346
train/25430.jpg,10-19,Female,Black,42.28136165371754
train/25439.jpg,50-59,Male,Middle Eastern,22.39284851578961
train/25441.jpg,20-29,Female,Southeast Asian,34.61600558426878
train/25447.jpg,20-29,Male,East Asian,34.52271128099048
train/25456.jpg,20-29,Female,Indian,34.583464805743205
train/25459.jpg,10-19,Female,White,32.972653413149345
train/25461.jpg,30-39,Female,White,1.812544140030326
train/25462.jpg,10-19,Male,Southeast Asian,21.93136271295199
train/25464.jpg,20-29,Male,Middle Eastern,15.172961679831786
train/25467.jpg,40-49,Female,Middle Eastern,29.955196948819065
train/25470.jpg,20-29,Female,Black,44.092052729038954
train/25476.jpg,30-39,Female,Indian,19.828905195851547
train/25486.jpg,10-19,Female,Middle Eastern,40.5458669642546
train/25500.jpg,more than 70,Male,Southeast Asian,41.8473266389926
train/25504.jpg,3-9,Female,East Asian,40.50430936462428
train/25505.jpg,20-29,Female,Southeast Asian,44.25748298847358
train/25519.jpg,20-29,Male,Southeast Asian,21.727058648947803
train/25525.jpg,60-69,Female,White,29.08705331116218
train/25529.jpg,20-29,Female,Middle Eastern,9.754138167070067
train/25530.jpg,10-19,Female,Middle Eastern,20.40119454052464
train/25536.jpg,20-29,Female,White,42.284010207041064
train/25541.jpg,40-49,Male,Indian,46.36603757014538
train/25542.jpg,60-69,Male,Black,49.49167656712845
train/25544.jpg,20-29,Female,Middle Eastern,28.433411177483062
train/25546.jpg,3-9,Male,Middle Eastern,4.402126735530345
train/25548.jpg,60-69,Male,East Asian,26.62403111394607
train/25549.jpg,20-29,Male,Indian,28.573725854531148
train/25554.jpg,20-29,Female,Latino_Hispanic,45.27287981815854
train/25555.jpg,20-29,Female,Black,35.484317447535176
train/25557.jpg,20-29,Female,Middle Eastern,42.48348032898022
train/25558.jpg,20-29,Female,Southeast Asian,46.707974887179006
train/25565.jpg,60-69,Male,Black,-6.061979400387173
train/25569.jpg,30-39,Female,Indian,38.341622993163554
train/25573.jpg,40-49,Male,Latino_Hispanic,42.69006146521903
train/25576.jpg,20-29,Male,White,47.25005058932831
train/25589.jpg,0-2,Female,Middle Eastern,34.869249976198915
train/25594.jpg,20-29,Male,East Asian,40.550733044308544
train/25597.jpg,30-39,Male,East Asian,21.23475010168724
train/25598.jpg,0-2,Male,Middle Eastern,24.934864111261703
train/25600.jpg,40-49,Female,Latino_Hispanic,38.000311125978186
train/25601.jpg,3-9,Female,Indian,34.646833830963004
train/25608.jpg,30-39,Female,Southeast Asian,38.44920474068087
train/25615.jpg,20-29,Male,East Asian,49.83578025715437
train/25617.jpg,3-9,Female,Latino_Hispanic,27.00697056648889
train/25618.jpg,20-29,Female,East Asian,36.37267445200516
train/25625.jpg,20-29,Female,Black,47.38330650682403
train/25626.jpg,20-29,Male,Southeast Asian,49.72484535999476
train/25627.jpg,50-59,Male,White,47.26184738861727
train/25629.jpg,20-29,Female,East Asian,22.236607108503193
train/25630.jpg,50-59,Female,White,41.867179684928686
train/25631.jpg,10-19,Female,Black,14.444754449838657
train/25636.jpg,20-29,Male,Indian,47.28250909248774
train/25641.jpg,3-9,Female,Southeast Asian,26.28009717669019
train/25647.jpg,3-9,Female,White,43.4302554470257
train/25650.jpg,20-29,Female,East Asian,29.846559934087708
train/25660.jpg,20-29,Male,White,45.887907246763206
train/25668.jpg,40-49,Female,White,21.611508791901286
train/25679.jpg,40-49,Male,East Asian,49.61965574446921
train/25686.jpg,20-29,Male,Black,49.912452929035425
train/25689.jpg,30-39,Male,Southeast Asian,18.34884639382537
train/25690.jpg,10-19,Male,Indian,22.597486687853888
train/25691.jpg,10-19,Female,Southeast Asian,16.381278446219284
train/25695.jpg,20-29,Female,Middle Eastern,44.64642183781959
train/25696.jpg,30-39,Male,East Asian,45.792651295113245
train/25713.jpg,3-9,Female,Middle Eastern,21.650683667400443
train/25716.jpg,40-49,Male,East Asian,23.501876468145127
train/25719.jpg,20-29,Female,East Asian,4.498782988994861
train/25722.jpg,40-49,Female,Middle Eastern,31.98890792944323
train/25726.jpg,50-59,Male,Black,48.63778622474885
train/25727.jpg,3-9,Female,Black,39.91255327513929
train/25733.jpg,20-29,Male,East Asian,24.961196994471464
train/25734.jpg,10-19,Male,Black,36.01132192036741
train/25735.jpg,10-19,Male,White,47.781081838552126
train/25737.jpg,3-9,Female,East Asian,11.57043644054167
train/25738.jpg,60-69,Male,Middle Eastern,40.89196013997
train/25739.jpg,30-39,Female,East Asian,17.84262249161131
train/25743.jpg,20-29,Female,Black,22.30969637865948
train/25744.jpg,20-29,Female,East Asian,19.88642933966068
train/25748.jpg,30-39,Female,Black,30.498452828075383
train/25751.jpg,10-19,Male,Latino_Hispanic,30.71606032083102
train/25758.jpg,30-39,Female,Middle Eastern,43.74613728027245
train/25762.jpg,10-19,Female,Black,46.46844647455484
train/25768.jpg,50-59,Male,East Asian,17.4399016932218
train/25769.jpg,50-59,Female,Middle Eastern,29.487825867786995
train/25777.jpg,20-29,Male,East Asian,37.38392944322592
train/25791.jpg,40-49,Male,Middle Eastern,40.530931654892555
train/25795.jpg,40-49,Male,Black,31.309929095700426
train/25799.jpg,30-39,Female,Black,40.20373125211606
train/25803.jpg,50-59,Male,Indian,48.00308278087843
train/25806.jpg,10-19,Male,White,45.346133533365645
train/25807.jpg,10-19,Female,Southeast Asian,12.968694686657471
train/25811.jpg,30-39,Female,Middle Eastern,36.15449481182688
train/25817.jpg,10-19,Female,Southeast Asian,30.005063871906454
train/25821.jpg,60-69,Male,White,19.512364454674497
train/25826.jpg,20-29,Male,Southeast Asian,36.960657054909205
train/25835.jpg,20-29,Male,White,19.19899393981879
train/25851.jpg,20-29,Female,White,41.610446599861206
train/25852.jpg,20-29,Female,White,14.50940958410385
train/25860.jpg,40-49,Female,East Asian,32.8301002521508
train/25870.jpg,60-69,Male,Latino_Hispanic,43.78025102003832
train/25875.jpg,3-9,Female,Black,14.96081617861202
train/25881.jpg,3-9,Female,Latino_Hispanic,47.06687854875665
train/25882.jpg,20-29,Female,Southeast Asian,36.281121811535485
train/25884.jpg,20-29,Female,Indian,43.48393845505163
train/25885.jpg,40-49,Male,White,30.91806151276316
train/25888.jpg,20-29,Female,Latino_Hispanic,17.41176668466707
train/25890.jpg,10-19,Female,Indian,41.60873584610155
train/25892.jpg,20-29,Female,Indian,44.33306399490377
train/25899.jpg,40-49,Female,White,20.19992608442655
train/25909.jpg,40-49,Female,Latino_Hispanic,40.308469319131035
train/25911.jpg,30-39,Female,Indian,36.864693490484314
train/25916.jpg,20-29,Male,White,35.334335710145496
train/25928.jpg,3-9,Male,Latino_Hispanic,48.91241795802373
train/25929.jpg,20-29,Male,Southeast Asian,20.42308462296998
train/25932.jpg,10-19,Male,Middle Eastern,43.469356827653286
train/25933.jpg,10-19,Female,Middle Eastern,48.34064346746047
train/25935.jpg,20-29,Male,Southeast Asian,40.31117832362608
train/25947.jpg,10-19,Male,Middle Eastern,49.39587625928081
train/25951.jpg,20-29,Female,Middle Eastern,25.300351767363935
train/25962.jpg,20-29,Female,Latino_Hispanic,29.284617715126583
train/25966.jpg,3-9,Female,Latino_Hispanic,39.93800319747308
train/25967.jpg,20-29,Female,Southeast Asian,21.880018690227843
train/25982.jpg,30-39,Female,Middle Eastern,43.861041517552366
train/25983.jpg,10-19,Male,White,43.56541703215291
train/25988.jpg,20-29,Male,Middle Eastern,9.242525969575324
train/25989.jpg,40-49,Male,Black,12.739547083588349
train/25993.jpg,20-29,Male,Middle Eastern,43.234071392446566
train/25996.jpg,20-29,Female,Latino_Hispanic,21.10292415752494
train/26003.jpg,20-29,Female,Middle Eastern,37.73747788754801
train/26005.jpg,20-29,Male,Middle Eastern,49.110322455609975
train/26011.jpg,40-49,Female,Indian,44.0884358579103
train/26018.jpg,60-69,Male,Southeast Asian,13.072340574459956
train/26028.jpg,20-29,Female,Southeast Asian,39.76510829918581
train/26029.jpg,40-49,Male,Latino_Hispanic,40.99651917775256
train/26035.jpg,20-29,Male,Latino_Hispanic,40.045909554229155
train/26040.jpg,10-19,Male,White,45.920939944901846
train/26041.jpg,20-29,Male,Latino_Hispanic,9.501239158961395
train/26057.jpg,50-59,Female,Indian,34.88091736449016
train/26058.jpg,3-9,Female,White,23.77108566152785
train/26061.jpg,20-29,Male,Latino_Hispanic,15.78234882728222
train/26063.jpg,3-9,Male,Middle Eastern,25.979193577780933
train/26068.jpg,40-49,Male,Middle Eastern,46.34283152350096
train/26072.jpg,20-29,Female,Indian,42.33739560465503
train/26075.jpg,20-29,Male,East Asian,36.35495506424226
train/26076.jpg,50-59,Male,White,37.47833716668149
train/26080.jpg,3-9,Female,East Asian,34.63672288196423
train/26081.jpg,30-39,Male,Black,31.66007765594597
train/26087.jpg,40-49,Female,Southeast Asian,43.641917079431295
train/26092.jpg,40-49,Female,White,46.73539375553875
train/26096.jpg,30-39,Female,Latino_Hispanic,43.71294623677667
train/26099.jpg,30-39,Female,White,49.57480172817915
train/26102.jpg,30-39,Male,Latino_Hispanic,23.209754540833018
train/26103.jpg,20-29,Female,Indian,48.09765032025072
train/26107.jpg,3-9,Female,Indian,45.22300972705463
train/26109.jpg,50-59,Male,East Asian,46.85317539412856
train/26110.jpg,20-29,Female,East Asian,27.994669203303346
train/26121.jpg,30-39,Female,Latino_Hispanic,28.51168034140548
train/26129.jpg,3-9,Female,East Asian,35.49658886094025
train/26132.jpg,20-29,Female,Southeast Asian,43.390450122991496
train/26141.jpg,20-29,Female,East Asian,40.45873924107556
train/26145.jpg,3-9,Female,Southeast Asian,37.650397538191754
train/26152.jpg,3-9,Female,Middle Eastern,26.63237072143849
train/26155.jpg,50-59,Male,Latino_Hispanic,37.92572262678979
train/26157.jpg,30-39,Male,Black,20.905409464455005
train/26158.jpg,20-29,Male,Middle Eastern,30.029305377641062
train/26164.jpg,20-29,Male,Middle Eastern,38.260408598071734
train/26168.jpg,20-29,Female,Latino_Hispanic,34.69849818427312
train/26169.jpg,40-49,Female,Black,21.368805196999546
train/26170.jpg,50-59,Female,Indian,36.62056374222149
train/26173.jpg,20-29,Female,Latino_Hispanic,16.47322350229362
train/26175.jpg,20-29,Female,Indian,45.0677877125199
train/26183.jpg,30-39,Male,Black,39.784921242094896
train/26184.jpg,20-29,Male,East Asian,31.379017916539368
train/26187.jpg,50-59,Male,Latino_Hispanic,34.65881347113893
train/26190.jpg,30-39,Male,Black,18.80856406759696
train/26191.jpg,3-9,Male,Black,27.835180181382356
train/26197.jpg,3-9,Male,Southeast Asian,49.57880774398538
train/26199.jpg,20-29,Female,Southeast Asian,40.67682684379699
train/26206.jpg,30-39,Male,Black,46.27828279682646
train/26210.jpg,30-39,Male,Black,27.71640988959072
train/26213.jpg,30-39,Female,Latino_Hispanic,35.563029122455845
train/26218.jpg,20-29,Female,Latino_Hispanic,39.52916580163284
train/26224.jpg,20-29,Female,Middle Eastern,45.0497341603793
train/26233.jpg,60-69,Female,Middle Eastern,36.21424660568729
train/26235.jpg,40-49,Female,Latino_Hispanic,15.22061245404322
train/26238.jpg,20-29,Female,White,22.845660412271823
train/26242.jpg,20-29,Male,White,43.40950364676311
train/26248.jpg,3-9,Female,Middle Eastern,46.411609982232875
train/26249.jpg,20-29,Male,Indian,42.093429708245566
train/26252.jpg,20-29,Male,Black,27.458591891555187
train/26253.jpg,30-39,Male,Southeast Asian,20.04416089372191
train/26258.jpg,20-29,Male,Indian,42.94714188614191
train/26277.jpg,40-49,Female,Middle Eastern,23.830807487515557
train/26280.jpg,20-29,Male,Black,37.58965707153922
train/26281.jpg,3-9,Male,Indian,43.5984539626497
train/26283.jpg,10-19,Female,Indian,41.1925829384206
train/26297.jpg,3-9,Male,White,29.246604165462003
train/26298.jpg,20-29,Female,Black,43.52845958159716
train/26301.jpg,30-39,Male,East Asian,47.48351901940143
train/26310.jpg,30-39,Male,Latino_Hispanic,29.929542322983902
train/26312.jpg,50-59,Male,White,47.58692778634824
train/26318.jpg,30-39,Female,Southeast Asian,47.7773451129203
train/26320.jpg,3-9,Female,Indian,33.861326781289534
train/26321.jpg,20-29,Male,East Asian,40.368898253727565
train/26323.jpg,50-59,Male,White,27.221018282321637
train/26325.jpg,40-49,Male,Southeast Asian,25.056053343145976
train/26328.jpg,30-39,Female,East Asian,19.65207195240484
train/26329.jpg,50-59,Female,Middle Eastern,13.578885156285397
train/26334.jpg,3-9,Male,Latino_Hispanic,35.61102572760066
train/26336.jpg,10-19,Female,White,45.97093154878959
train/26344.jpg,0-2,Male,Middle Eastern,26.73909723691824
train/26348.jpg,3-9,Female,Latino_Hispanic,28.546901751170225
train/26353.jpg,20-29,Female,White,48.81232392933154
train/26365.jpg,40-49,Female,Southeast Asian,36.0581334909576
train/26368.jpg,10-19,Male,Black,35.234854681843984
train/26381.jpg,20-29,Male,Black,42.63974482412843
train/26382.jpg,3-9,Male,Southeast Asian,38.95227900495988
train/26385.jpg,40-49,Male,Southeast Asian,39.45671589768491
train/26386.jpg,20-29,Female,East Asian,36.91875912807129
train/26390.jpg,20-29,Male,Middle Eastern,49.06195156907708
train/26398.jpg,40-49,Female,Indian,26.105338427936175
train/26410.jpg,30-39,Male,Southeast Asian,46.142832604252106
train/26416.jpg,50-59,Male,White,23.61909727682334
train/26421.jpg,20-29,Female,Indian,47.896780090635474
train/26423.jpg,30-39,Female,Black,21.630679730302944
train/26426.jpg,20-29,Male,Indian,44.55490361863369
train/26427.jpg,30-39,Male,White,47.43359268575702
train/26428.jpg,60-69,Male,Indian,7.440115438629363
train/26441.jpg,20-29,Male,White,28.826839442540148
train/26445.jpg,10-19,Female,White,40.03515555103306
train/26446.jpg,30-39,Female,Middle Eastern,42.95440788340258
train/26451.jpg,20-29,Male,Middle Eastern,45.50750700454566
train/26456.jpg,40-49,Female,Southeast Asian,48.04624315072826
train/26458.jpg,3-9,Female,Middle Eastern,27.41130425221556
train/26460.jpg,10-19,Male,East Asian,48.88994077875097
train/26473.jpg,20-29,Female,Black,15.598126605497526
train/26476.jpg,30-39,Male,White,17.88424687624385
train/26478.jpg,30-39,Male,White,32.98317976240807
train/26484.jpg,20-29,Male,Black,31.770213146932377
train/26491.jpg,40-49,Male,White,26.961219162195192
train/26492.jpg,30-39,Male,Black,23.733922278987592
train/26498.jpg,40-49,Male,Middle Eastern,36.799123350615645
train/26501.jpg,30-39,Female,East Asian,14.189885859811255
train/26503.jpg,40-49,Female,Latino_Hispanic,32.612656113875545
train/26514.jpg,30-39,Male,Southeast Asian,45.70669196058927
train/26528.jpg,10-19,Male,Middle Eastern,39.27751420135675
train/26533.jpg,60-69,Male,White,40.08480173378004
train/26535.jpg,20-29,Male,Latino_Hispanic,42.38324149206866
train/26536.jpg,20-29,Female,East Asian,45.052403181963854
train/26539.jpg,20-29,Male,White,42.04995816362472
train/26540.jpg,30-39,Female,Black,48.865686704188846
train/26541.jpg,10-19,Female,Middle Eastern,27.062075388782176
train/26548.jpg,20-29,Male,Latino_Hispanic,0.21359541964486084
train/26551.jpg,50-59,Male,Southeast Asian,29.982666356367844
train/26553.jpg,20-29,Male,Latino_Hispanic,48.22668773965299
train/26559.jpg,30-39,Male,White,27.032489076560267
train/26564.jpg,60-69,Male,Southeast Asian,2.569729487124931
train/26568.jpg,10-19,Female,Black,43.55889568308132
train/26571.jpg,50-59,Male,Indian,32.63721072982
train/26573.jpg,20-29,Male,East Asian,20.717253135232426
train/26594.jpg,20-29,Male,Middle Eastern,47.27699136523435
train/26598.jpg,30-39,Female,Latino_Hispanic,42.6289722522865
train/26609.jpg,30-39,Female,Latino_Hispanic,37.71389309700382
train/26616.jpg,20-29,Female,Indian,17.92271160455013
train/26617.jpg,10-19,Female,White,47.621710699273734
train/26619.jpg,20-29,Female,Black,40.64463977877287
train/26621.jpg,30-39,Male,East Asian,48.294674661789344
train/26630.jpg,20-29,Female,Middle Eastern,49.86170190190816
train/26635.jpg,20-29,Female,White,36.36581640791539
train/26637.jpg,30-39,Male,Southeast Asian,49.52752580684157
train/26645.jpg,20-29,Female,Black,38.15003680525635
train/26647.jpg,20-29,Female,Black,43.43666776726124
train/26655.jpg,40-49,Female,Black,48.882483633479495
train/26660.jpg,20-29,Male,Middle Eastern,4.174384163878784
train/26662.jpg,30-39,Female,Middle Eastern,21.610973948966347
train/26663.jpg,20-29,Male,East Asian,43.02712172178573
train/26683.jpg,10-19,Male,East Asian,36.859456982186856
train/26691.jpg,20-29,Male,Middle Eastern,43.61971683337694
train/26695.jpg,20-29,Male,Southeast Asian,47.64312272201707
train/26697.jpg,20-29,Female,Latino_Hispanic,27.55467346481757
train/26702.jpg,20-29,Male,Middle Eastern,45.88153048851902
train/26706.jpg,20-29,Female,Latino_Hispanic,7.655349497711285
train/26719.jpg,10-19,Male,Latino_Hispanic,4.746826396631803
train/26726.jpg,20-29,Male,Southeast Asian,47.17727295186316
train/26735.jpg,20-29,Male,White,41.8356232220859
train/26737.jpg,20-29,Female,White,33.10629662139283
train/26741.jpg,40-49,Female,White,45.58822416280756
train/26744.jpg,30-39,Male,Southeast Asian,42.7457115767904
train/26745.jpg,20-29,Male,East Asian,22.72349523249133
train/26751.jpg,30-39,Female,Latino_Hispanic,18.622960720102785
train/26759.jpg,more than 70,Female,Black,27.324809658749217
train/26762.jpg,20-29,Female,East Asian,42.19421689557995
train/26764.jpg,20-29,Female,Black,16.13448362858682
train/26769.jpg,3-9,Female,White,26.192859979315216
train/26774.jpg,40-49,Female,Black,48.21051806502757
train/26775.jpg,20-29,Female,Black,23.303594599269417
train/26776.jpg,10-19,Female,East Asian,23.69534890564975
train/26782.jpg,40-49,Male,Indian,8.585939358544891
train/26784.jpg,30-39,Male,White,38.2776000681358
train/26786.jpg,10-19,Female,East Asian,23.039871023084487
